"seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","V10","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"chrXV",1042478,1043018,541,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_621",74,".",1.87588,9.55322,7.45277,92,"Promoter (<=1kb)",15,1041678,1043042,1365,2,"YOR375C","YOR375C",24
"chrXV",1043385,1043600,216,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_622",38,".",1.72071,5.66808,3.82361,94,"Promoter (<=1kb)",15,1043191,1043559,369,1,"YOR376W","YOR376W",194
"chrXV",1049065,1049249,185,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_623",31,".",1.66584,4.89618,3.12267,99,"Promoter (<=1kb)",15,1049511,1051058,1548,1,"YOR378W","YOR378W",-262
"chrXVI",24482,24675,194,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_624",31,".",1.66418,4.94436,3.16672,168,"Promoter (<=1kb)",16,25087,26064,978,1,"YPL273W","YPL273W",-412
"chrXVI",38569,38853,285,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_625",205,".",2.61348,22.9712,20.5013,158,"Promoter (<=1kb)",16,39121,40077,957,1,"YPL266W","YPL266W",-268
"chrXVI",40383,40572,190,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_626",55,".",1.86314,7.51516,5.5341,109,"Promoter (<=1kb)",16,41043,42869,1827,1,"YPL265W","YPL265W",-471
"chrXVI",54742,55002,261,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_627",146,".",2.48507,16.9719,14.6123,125,"Promoter (<=1kb)",16,53498,55153,1656,2,"YPL258C","YPL258C",151
"chrXVI",67047,67258,212,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_628",105,".",2.20317,12.7865,10.5415,81,"Promoter (<=1kb)",16,64977,66614,1638,2,"YPL256C","YPL256C",-433
"chrXVI",74222,74410,189,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_629",56,".",1.82758,7.68543,5.6932,73,"Promoter (<=1kb)",16,74309,74719,411,2,"YPL250C","YPL250C",309
"chrXVI",75303,75738,436,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_630",36,".",1.55205,5.50971,3.67934,236,"Promoter (<=1kb)",16,75702,75989,288,1,"YPL250W-A","YPL250W-A",0
"chrXVI",110555,110860,306,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_631",53,".",1.82403,7.32873,5.35955,159,"Promoter (1-2kb)",16,108652,114315,5664,1,"YPL231W","YPL231W",1903
"chrXVI",111031,111229,199,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_632",36,".",1.65086,5.51799,3.68686,131,"Promoter (2-3kb)",16,108652,114315,5664,1,"YPL231W","YPL231W",2379
"chrXVI",111904,112326,423,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_633",19,".",1.47346,3.55905,1.945,401,"Promoter (2-3kb)",16,115312,116487,1176,1,"YPL230W","YPL230W",-2986
"chrXVI",112511,112967,457,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_634",51,".",1.77478,7.05507,5.10366,92,"Promoter (2-3kb)",16,115312,116487,1176,1,"YPL230W","YPL230W",-2345
"chrXVI",113265,113673,409,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_635",22,".",1.47103,3.90168,2.23985,171,"Promoter (1-2kb)",16,115312,116487,1176,1,"YPL230W","YPL230W",-1639
"chrXVI",113848,114663,816,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_636",47,".",1.77951,6.65423,4.73082,197,"Promoter (<=1kb)",16,115312,116487,1176,1,"YPL230W","YPL230W",-649
"chrXVI",131614,131849,236,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_637",40,".",1.83242,5.94915,4.0805,218,"Promoter (<=1kb)",16,131870,132115,246,2,"YPL222C-A","YPL222C-A",266
"chrXVI",131897,132122,226,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_638",42,".",1.85903,6.16972,4.28287,41,"Promoter (<=1kb)",16,131870,132115,246,2,"YPL222C-A","YPL222C-A",0
"chrXVI",133127,133309,183,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_639",24,".",1.60579,4.1144,2.42604,103,"Promoter (<=1kb)",16,133043,135424,2382,1,"YPL221W","YPL221W",84
"chrXVI",133424,133957,534,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_640",64,".",1.98625,8.45054,6.41205,293,"Promoter (<=1kb)",16,133043,135424,2382,1,"YPL221W","YPL221W",381
"chrXVI",134139,134346,208,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_641",23,".",1.6046,3.99124,2.31833,156,"Promoter (1-2kb)",16,133043,135424,2382,1,"YPL221W","YPL221W",1096
"chrXVI",188671,188966,296,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_642",402,".",3.61228,43.048,40.2707,145,"Promoter (<=1kb)",16,188307,188513,207,2,"YPL189C-A","YPL189C-A",-158
"chrXVI",189018,189264,247,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_643",111,".",2.10699,13.4335,11.1659,119,"Promoter (<=1kb)",16,189154,190983,1830,1,"YPL189W","YPL189W",0
"chrXVI",213651,213853,203,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_644",20,".",1.5329,3.66227,2.03349,46,"Promoter (<=1kb)",16,213042,213962,921,2,"YPL177C","YPL177C",109
"chrXVI",214619,215241,623,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_645",324,".",3.43112,35.0943,32.4241,402,"Promoter (<=1kb)",16,213042,213962,921,2,"YPL177C","YPL177C",-657
"chrXVI",280656,280876,221,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_646",55,".",1.62169,7.55781,5.57343,134,"Promoter (<=1kb)",16,280480,280926,447,1,"YPL144W","YPL144W",176
"chrXVI",287024,287348,325,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_647",212,".",2.69257,23.7208,21.2396,202,"Promoter (<=1kb)",16,283464,286061,2598,2,"YPL141C","YPL141C",-963
"chrXVI",296980,297341,362,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_648",665,".",4.54764,69.6201,66.5503,169,"Promoter (<=1kb)",16,297553,298050,498,1,"YPL135W","YPL135W",-212
"chrXVI",297822,298133,312,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_649",23,".",1.49197,3.98769,2.31508,165,"Promoter (<=1kb)",16,297678,297851,174,2,"YPL135C-A","YPL135C-A",0
"chrXVI",303202,303822,621,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_650",89,".",1.79703,11.1002,8.92481,444,"Promoter (<=1kb)",16,303121,304014,894,1,"YPL131W","YPL131W",81
"chrXVI",340184,340913,730,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_651",745,".",4.85899,77.7768,74.5978,503,"Promoter (<=1kb)",16,339944,340945,1002,1,"YPL111W","YPL111W",240
"chrXVI",403926,404165,240,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_652",83,".",1.99075,10.5284,8.37942,145,"Promoter (<=1kb)",16,398480,404083,5604,2,"YPL082C","YPL082C",0
"chrXVI",405064,405341,278,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_653",18,".",1.32927,3.42562,1.83166,261,"Promoter (<=1kb)",16,404950,406044,1095,1,"YPL081W","YPL081W",114
"chrXVI",405433,405629,197,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_654",75,".",1.74344,9.65388,7.54872,38,"Promoter (<=1kb)",16,404950,406044,1095,1,"YPL081W","YPL081W",483
"chrXVI",431671,432477,807,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_655",832,".",4.43873,86.5382,83.236,373,"Promoter (<=1kb)",16,431895,432299,405,1,"YPL062W","YPL062W",0
"chrXVI",432779,433403,625,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_656",48,".",1.51664,6.8362,4.8998,445,"Promoter (<=1kb)",16,432588,434090,1503,1,"YPL061W","YPL061W",191
"chrXVI",433872,434066,195,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_657",25,".",1.36681,4.21731,2.51695,118,"Promoter (<=1kb)",16,434523,435764,1242,1,"YPL060W","YPL060W",-457
"chrXVI",453422,454750,1329,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_658",595,".",4.40791,62.5109,59.5183,163,"Promoter (<=1kb)",16,453430,453735,306,2,"YPL056C","YPL056C",0
"chrXVI",492060,492353,294,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_659",67,".",1.95138,8.80355,6.74475,171,"Promoter (<=1kb)",16,492018,493037,1020,2,"YPL031C","YPL031C",684
"chrXVI",502446,502639,194,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_660",43,".",1.78161,6.23707,4.34534,56,"Promoter (<=1kb)",16,500675,502183,1509,2,"YPL026C","YPL026C",-263
"chrXVI",502681,503257,577,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_661",1081,".",5.83695,111.905,108.141,318,"Promoter (<=1kb)",16,502473,503030,558,2,"YPL025C","YPL025C",0
"chrXVI",566903,567126,224,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_662",78,".",1.98537,9.99631,7.87366,119,"Promoter (<=1kb)",16,565787,566671,885,2,"YPR005C","YPR005C",-232
"chrXVI",572255,572438,184,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_663",119,".",2.17093,14.2859,11.9915,98,"Promoter (<=1kb)",16,573018,575102,2085,1,"YPR008W","YPR008W",-580
"chrXVI",576079,576366,288,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_664",262,".",2.85348,28.8309,26.2637,155,"Promoter (<=1kb)",16,576552,577358,807,1,"YPR009W","YPR009W",-186
"chrXVI",577753,578244,492,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_665",73,".",1.75409,9.41844,7.32475,338,"Promoter (1-2kb)",16,576552,577358,807,1,"YPR009W","YPR009W",1201
"chrXVI",585773,586419,647,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_666",971,".",5.30649,100.668,97.154,191,"Promoter (<=1kb)",16,584632,585585,954,2,"YPR013C","YPR013C",-188
"chrXVI",586589,586929,341,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_667",23,".",1.51427,4.07851,2.39514,130,"Promoter (<=1kb)",16,587189,587518,330,2,"YPR014C","YPR014C",589
"chrXVI",587108,587523,416,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_668",51,".",1.83529,7.06552,5.11313,349,"Promoter (<=1kb)",16,587189,587518,330,2,"YPR014C","YPR014C",0
"chrXVI",642357,643347,991,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_669",59,".",1.63926,7.936,5.9274,325,"Promoter (<=1kb)",16,642208,643320,1113,1,"YPR035W","YPR035W",149
"chrXVI",645337,645836,500,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_670",274,".",3.06751,30.086,27.4989,341,"Promoter (<=1kb)",16,645950,646153,204,1,"YPR036W-A","YPR036W-A",-114
"chrXVI",645881,646615,735,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_671",91,".",1.88549,11.368,9.18105,260,"Promoter (<=1kb)",16,645950,646153,204,1,"YPR036W-A","YPR036W-A",0
"chrXVI",649347,649544,198,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_672",34,".",1.65923,5.23415,3.4296,120,"Promoter (<=1kb)",16,648704,649921,1218,1,"YPR041W","YPR041W",643
"chrXVI",654850,655035,186,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_673",48,".",1.75689,6.80013,4.86581,118,"Promoter (<=1kb)",16,654524,654877,354,2,"YPR044C","YPR044C",0
"chrXVI",678765,679396,632,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_674",1053,".",5.43503,109.041,105.343,242,"Promoter (<=1kb)",16,678951,679370,420,1,"YPR064W","YPR064W",0
"chrXVI",689528,689710,183,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_675",40,".",1.62874,5.94441,4.07606,126,"Promoter (<=1kb)",16,690107,691789,1683,1,"YPR072W","YPR072W",-397
"chrXVI",693667,693874,208,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_676",43,".",1.6702,6.26045,4.3671,79,"Promoter (<=1kb)",16,692796,694838,2043,2,"YPR074C","YPR074C",964
"chrXVI",694047,694285,239,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_677",40,".",1.65482,5.88754,4.0233,64,"Promoter (<=1kb)",16,692796,694838,2043,2,"YPR074C","YPR074C",553
"chrXVI",694332,694649,318,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_678",47,".",1.70968,6.72078,4.79215,213,"Promoter (<=1kb)",16,692796,694838,2043,2,"YPR074C","YPR074C",189
"chrXVI",718406,718590,185,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_679",32,".",1.52189,5.06401,3.27491,106,"Promoter (<=1kb)",16,716156,718468,2313,2,"YPR091C","YPR091C",0
"chrXVI",718876,719157,282,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_680",46,".",1.67352,6.58844,4.67,148,"Promoter (<=1kb)",16,716156,718468,2313,2,"YPR091C","YPR091C",-408
"chrXVI",785674,785967,294,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_681",96,".",2.11709,11.8594,9.65155,167,"Promoter (<=1kb)",16,786208,787428,1221,1,"YPR124W","YPR124W",-241
"chrXVI",786200,786531,332,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_682",60,".",1.852,8.01554,6.00261,270,"Promoter (<=1kb)",16,786208,787428,1221,1,"YPR124W","YPR124W",0
"chrXVI",789690,789872,183,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_683",109,".",2.1912,13.1823,10.9232,112,"Promoter (<=1kb)",16,790083,791120,1038,1,"YPR127W","YPR127W",-211
"chrXVI",822030,822259,230,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_684",73,".",1.75037,9.4961,7.3981,69,"Promoter (<=1kb)",16,822620,824338,1719,1,"YPR145W","YPR145W",-361
"chrXVI",822571,823545,975,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_685",129,".",2.12617,15.2841,12.9619,300,"Promoter (<=1kb)",16,822620,824338,1719,1,"YPR145W","YPR145W",0
"chrXVI",823972,824295,324,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_686",69,".",1.85006,9.046,6.97257,157,"Promoter (<=1kb)",16,824690,824926,237,2,"YPR145C-A","YPR145C-A",631
"chrXVI",828781,829510,730,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_687",262,".",3.0906,28.836,26.2688,474,"Promoter (<=1kb)",16,829918,830439,522,1,"YPR149W","YPR149W",-408
"chrXVI",830114,830379,266,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_688",27,".",1.52078,4.42399,2.70009,71,"Promoter (<=1kb)",16,829918,830439,522,1,"YPR149W","YPR149W",196
"chrXVI",856877,857148,272,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_689",69,".",2.05551,9.04668,6.97317,149,"Promoter (<=1kb)",16,857583,859745,2163,1,"YPR159W","YPR159W",-435
"chrXVI",869724,869924,201,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_690",34,".",1.66804,5.2053,3.40347,142,"Promoter (<=1kb)",16,868645,869955,1311,2,"YPR163C","YPR163C",31
"chrXVI",927790,928432,643,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_691",236,".",2.96898,26.1831,23.6604,164,"Promoter (<=1kb)",16,927965,928294,330,2,"YPR195C","YPR195C",0
"chrM",50652,50845,194,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_692",136,".",3.69664,16.0226,13.6833,87,"Promoter (<=1kb)",17,51052,51228,177,1,"Q0142","Q0142",-207
"chrM",51033,51216,184,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_693",58,".",2.56715,7.81867,5.81714,45,"Promoter (<=1kb)",17,51052,51228,177,1,"Q0142","Q0142",0
"chrM",53567,53828,262,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_694",93,".",3.06524,11.5167,9.32326,97,"Promoter (<=1kb)",17,54109,54438,330,1,"Q0144","Q0144",-281
"chrM",65703,65911,209,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_695",76,".",2.29493,9.76746,7.65623,96,"Promoter (<=1kb)",17,65770,66174,405,1,"Q0182","Q0182",0
"chrM",84133,84316,184,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_696",120,".",3.01116,14.2948,12.0001,127,"Promoter (1-2kb)",17,85554,85709,156,1,"Q0297","Q0297",-1238
"chrM",85555,85762,208,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_697",74,".",2.86506,9.49879,7.40054,49,"Promoter (<=1kb)",17,85554,85709,156,1,"Q0297","Q0297",1
